Argentina,Austria,Brazil,Canada,Colombia,Ecuador,"Egypt, Arab Rep.",Finland,France,Germany,Hungary,Indonesia,India,"Iran, Islamic Rep.",Italy,China,Japan,"Korea, Rep.",Malaysia,Morocco,Pakistan,Portugal,Poland,Philippines,Romania,Russian Federation,South Africa,Slovenia,Spain,Slovak Republic,Serbia,Turkiye,United Kingdom,Uzbekistan,United States,Ukraine,Thailand,Sweden,Belgium,Mexico,EN.CO2.MANF.ZS,EN.ATM.CO2E.PC,SL.TLF.CACT.ZS,SL.TLF.ACTI.ZS,NV.MNF.TECH.ZS.UN,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.EMP.TOTL.SP.ZS,SL.UEM.TOTL.ZS,TX.VAL.MRCH.XD.WD,NE.CON.GOVT.ZS,NY.GDP.MKTP.CD,TM.VAL.MRCH.XD.WD,NV.AGR.TOTL.ZS,NV.AGR.TOTL.KD,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,NV.IND.TOTL.KD,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NV.SRV.TOTL.KD,NE.TRD.GNFS.ZS,NE.GDI.FTOT.ZS,NE.GDI.FTOT.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,NV.IND.MANF.ZS,NV.IND.MANF.CD,auto,Australia
0.089725989,-0.251973681,0.171383016,0.461939186,0.493934799,0.572380248,-1.68399968,0.450450549,-0.694107861,0.035740843,-0.774529738,1.01945597,-0.127820146,-1.850278848,-1.283620729,2.606889838,0.801785896,0.391647329,0.501100177,-1.409503286,-0.814802411,0.271447122,-0.320165642,0.401653881,0.970535835,0.757560367,-1.839037146,-0.302870245,-1.907352575,0.306654785,-0.701396706,-0.450866273,0.164712452,1.012784935,0.586833999,0.268852883,2.089399262,1.092094659,-1.253107202,56.0340004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138522656
-0.037798347,-0.615720555,0.139915703,0.89190262,0.911554974,0.441580956,-1.895936532,0.496045825,-0.676081665,-0.113179854,-0.829510866,0.803465952,-0.285419089,-1.981565109,-1.337245787,2.627353349,0.501660936,0.052462188,0.291099073,-1.297098757,-1.480427918,0.044040056,0.156620204,0.185256952,1.291969945,0.761494519,-0.220987211,-0.369222728,-1.686778715,0.825926398,-0.30872132,-0.452886069,0.341634006,0.727804921,0.691307232,-0.133955124,2.052940184,0.948052664,-1.537981472,57.85699844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409013738
0.047833474,0.145597626,-0.174786101,1.097325757,0.302255846,-0.151228474,-2.066463549,1.032542283,-0.058175847,0.603793471,-0.280795422,0.034876779,-0.799063216,-2.400981852,-0.724856691,2.027852023,0.445957371,-0.471612201,-0.289040592,-1.812041177,-1.764925923,0.500139913,0.258674236,-0.389160506,0.746317115,1.040787452,-0.860313046,0.012497034,-0.837933301,1.090258469,-0.071132542,-0.882692792,1.067878723,-0.01695,0.998383724,0.137352457,1.387084569,1.895929312,-0.81084203,60.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716870081
-0.770673816,0.363620064,1.497186537,0.572174317,-0.666663866,-1.810291008,-1.009033798,0.151662316,1.869613463,1.714357714,0.301214077,-0.946711096,0.873031059,-0.054790715,0.734638232,0.477111717,1.60756896,1.130999088,1.322334156,-1.12492767,-0.805547675,-1.26704384,-0.391316244,-0.426049737,-0.222608902,0.040799447,-0.246081901,-0.229933969,0.277561052,-0.680152678,-0.813100065,-0.596549193,1.040666057,-1.246133139,1.459346562,-1.133829189,-0.617656943,1.083468819,-1.811400005,42.15216899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.475511589
-0.345151805,-0.731812962,-0.177853843,0.588960237,0.55067699,-0.549967403,0.409028886,-0.142250415,0.361174782,-0.368121753,0.240582418,-0.884946131,-0.31471661,0.738265173,0.546848756,-0.932800235,-0.984482664,-0.92514354,-0.68759578,1.025963913,-1.268544608,-0.636104754,1.098893667,-0.663094474,0.1582733,-0.35185135,4.347421611,-0.031228908,1.662806448,0.830719264,1.165123693,0.185071664,0.250153275,-1.022765933,-0.084825453,-1.022765933,-0.883031923,-0.766267929,-0.048456414,3.150000095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447312132
-0.651308497,0.260026198,-1.065698359,1.949899891,-1.018611507,-1.01934447,-1.025638406,0.923923735,0.019853288,1.079136174,-0.127637065,-1.159010368,-1.207347337,-0.492739244,0.200276284,-0.902223505,0.61405686,0.135856899,-0.560952229,-1.143614946,-1.238777905,-0.324514159,0.61156682,-1.209119943,-0.140271047,1.651252404,-0.10003426,0.055753353,-0.052593396,0.554203536,0.022697989,-0.773428029,0.774181726,-0.198402743,2.829511989,1.067048916,-0.941827705,0.082346043,1.103074081,3.43180541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.022049367
-0.943889058,-0.515071498,0.807489203,-0.430925754,0.830234373,-0.224212096,1.692616299,0.597136983,-0.027149442,-0.859443653,-0.527783146,0.144117548,0.815040248,0.20809148,-0.383194664,2.1458095,0.486373176,0.363562503,0.885659216,0.860993498,1.310597227,-0.229043133,-1.34076813,0.047570458,-0.901494908,-1.426367871,-0.291367017,-0.778889585,-0.319757931,1.376182351,-0.72367158,0.60305256,-1.047044628,-2.874486452,-1.357490028,1.851577901,-0.113119461,0.507275787,0.602167205,18.61327001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.585149634
-1.177197631,-0.778713883,-0.109239092,-1.008863078,0.102696874,0.444885182,0.923396736,-0.737320141,-0.883026105,-1.011622658,-0.577816237,1.847305145,2.277248194,0.164511469,-0.757189118,2.029437567,-0.844943859,-0.424935378,0.003351936,1.390318093,1.259513928,-0.562362588,0.187691969,1.299251987,0.620946488,-0.348218958,-0.565674111,-0.605963994,-0.6495654,-0.623073431,0.456475379,0.43274295,-1.082819905,1.033228223,-1.093858233,0.202593741,2.162449449,-0.991201752,-1.039218486,20.92000008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.920556421
0.56017587,0.708121952,-0.71380202,-0.695993579,-1.174077762,-0.742569139,-0.930241281,-0.013798974,-0.023388014,1.247850075,0.934150515,-1.769970747,-1.783669487,0.45880587,0.872506314,-0.8987341,0.891684394,1.025931474,0.460175771,-1.150789982,-0.904213701,0.735519433,0.898533633,-1.859012298,1.212233716,1.457440359,0.019077846,2.279361645,0.482093651,1.636892838,-0.145306254,0.177982607,0.219078829,-0.456266537,-0.332978396,0.072502908,-1.711066346,-0.289142636,0.324558528,25.35000038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.680924938
1.185239498,0.614960252,0.494575568,1.606930184,0.462243598,-0.181642525,-0.683818583,0.925896724,1.112320943,0.634221718,0.251742284,-1.413005838,-1.942698368,-0.435482136,0.505582157,-2.078217211,0.606017316,0.014412689,-0.235299615,-1.155038527,-1.116515596,0.330852325,-0.685194439,-0.685882236,-1.382049724,-0.29789964,0.695445886,-0.389392126,0.567494123,-0.045435886,-0.496018508,-0.628785637,1.239584647,-1.058730937,1.530571857,-0.289644764,-1.836071987,1.380606915,1.132958528,53.72999954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489297213
0.145293403,-0.136630611,0.24790104,0.331146251,0.611960468,0.595188355,-1.563270254,-0.073117602,-0.711578033,-0.078790322,-0.822941738,1.091700475,-0.10456596,-1.85925328,-1.419471652,2.613547532,0.855283359,0.456939214,0.671527319,-1.367797587,-0.777434368,0.172425357,-0.34233892,0.449046427,1.035463488,0.841101089,-1.811772831,-0.298434854,-1.807333168,0.10952864,-0.613657047,-0.546567655,0.078944033,1.139303711,0.602834154,0.279349398,2.222849656,0.74724952,-1.153333211,56.73699951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05649873
0.074088753,-0.507680342,0.205287494,0.78168395,0.956710523,0.449588318,-1.835217767,0.29958642,-0.651885701,-0.203718526,-0.817297936,0.869338537,-0.287272714,-2.072873712,-1.623151158,2.62157384,0.541342225,0.101657369,0.464432916,-1.265323811,-1.483186959,-0.10616808,0.151139902,0.203449514,1.364160624,0.808546066,-0.235245702,-0.354426924,-1.463394162,0.564528381,-0.277093715,-0.59109323,0.315138058,0.941865386,0.746905794,-0.159326032,2.052529303,0.747753595,-1.490255738,58.63700104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380171688
0.097268921,0.283120993,-0.100573608,1.027728329,0.362258005,-0.106568836,-2.084994124,0.898231401,0.000146225,0.557702443,-0.274435224,0.090074647,-0.796020073,-2.483077272,-0.942303639,2.076893254,0.538517712,-0.442301612,-0.288823771,-1.798422218,-1.785232716,0.277125765,0.265135309,-0.357169372,0.825089618,1.084083474,-0.8571714,0.020530001,-0.846379989,0.89583331,0.00973859,-1.015445423,1.033723557,0.140434564,1.075690154,0.176405933,1.399432474,1.727970976,-0.754053476,61.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725568831
-0.395000522,0.259585443,1.343677976,0.624949781,-0.694654146,-1.93793041,-1.362086891,0.368293529,1.868220248,1.659418085,-0.457180331,-0.806896223,1.057611419,-0.448484027,0.911396107,0.62032079,1.473916486,1.192409021,1.307555823,-0.870544289,-0.694208774,-1.19231194,-0.541630937,-0.237804435,-0.130585461,0.1127406,-0.73018371,-0.058961225,0.321735742,-0.810739397,-0.701333126,-0.356690905,1.039579307,-1.109834758,1.399736686,-1.003892858,-0.516962604,1.240476886,-1.615337201,42.41790209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998982686
-0.24687636,-0.764722693,-0.235659484,0.657952479,0.328923745,-0.589552298,0.231710816,0.732731833,0.472873883,-0.254354278,0.422397805,-0.925498056,-0.365214501,0.588781696,0.308359516,-0.992799404,-1.024580554,-0.966626648,-0.742288895,0.993150499,-1.313041511,-0.691812906,1.115975336,-0.734437064,0.108325085,-0.467475198,4.168838117,-0.000665703,1.873115435,0.783955471,0.982494426,0.155062115,0.392486134,-0.893716861,-0.033755529,-1.080665003,-1.18348646,-0.366523221,-0.18331406,3.24000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570086812
-0.640792198,0.27567981,-1.064422086,1.94210774,-1.006850761,-1.027521395,-1.030440382,1.005213235,-0.039388139,1.090420694,-0.101355092,-1.152960957,-1.211988621,-0.478406814,0.202074047,-0.864907883,0.627278891,0.298512971,-0.507120307,-1.147134374,-1.238036751,-0.335769397,0.643382742,-1.207442327,-0.206236413,1.480988938,-0.065376899,0.162407795,-0.122969611,0.503348248,-0.121150904,-0.758978117,0.741334201,-0.194575602,2.956296489,0.78399491,-0.89209843,0.088640228,1.087832979,3.469998718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115500333
-0.883381714,-0.379137802,0.950061675,-0.337453975,1.138226542,-0.27561837,2.133590359,0.495260239,0.028798083,-0.896725512,-0.607194101,0.280344674,0.720234316,-0.312805732,-0.354825498,2.191606351,0.572720215,0.554933178,0.972042407,0.317661524,1.394182185,-0.194600197,-0.819929958,0.499465379,-0.874696212,-1.446485929,-0.735849851,-0.940130421,-0.169266486,0.89650738,-1.341444657,0.55920692,-0.894717337,-2.861594092,-1.294347197,1.066664787,0.23752921,0.915295942,0.496170527,17.51663748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.492832454
-1.177398914,-0.785088431,-0.114327698,-1.006608569,0.114520166,0.462864736,0.786408253,-0.736049626,-0.895002997,-1.013936214,-0.688138122,1.734491923,2.329157926,0.180468916,-0.803125678,1.976304045,-0.866256122,-0.442944097,-0.012868024,1.44082277,1.303288495,-0.551167631,0.178214207,1.372619203,0.825864811,-0.325701832,-0.560749932,-0.601897469,-0.651499951,-0.615425404,0.527686239,0.450464155,-1.087212596,1.096423727,-1.096231226,0.250926979,1.997159571,-0.993644285,-1.054520046,20.73999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.914167599
0.268695746,0.719800901,-0.708939683,-0.777112976,-1.186153288,-0.743751595,-0.897504275,-0.012700612,-0.051864117,1.286945486,0.899662308,-1.656114515,-1.82727329,0.473215902,0.905464432,-0.793068539,0.953330569,0.89240993,0.602310387,-1.196306728,-0.916360901,0.724152217,0.895310992,-1.975224124,1.153499409,1.491465642,0.05402215,2.367565843,0.460161677,1.7090403,-0.199814951,0.242587019,0.220829332,-0.468157084,-0.312953872,0.040967648,-1.496559987,-0.323107312,0.230982772,25.20000076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6625238
1.306570428,0.615365628,0.474653729,1.593485549,0.421800916,-0.211746031,-0.533667425,0.902280749,1.115064832,0.626348014,0.412877908,-1.328518342,-1.971674976,-0.443748962,0.549471314,-2.031391682,0.604383242,0.117039517,-0.268717075,-1.188492859,-1.153486325,0.328450769,-0.640745882,-0.736155407,-1.551598265,-0.309214672,0.656549771,-0.388150749,0.575554578,-0.059365201,-0.548081757,-0.663396938,1.219397365,-1.113675275,1.482975145,-0.325688381,-1.72388462,1.362855187,1.1747818,54.06000137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427376409
0.046057266,-0.071678311,0.410843684,0.365366119,0.865017899,0.670320005,-1.473525142,-0.409805308,-0.677122445,-0.125841103,-1.073996897,1.07720681,-0.009674242,-1.7675017,-1.397407234,2.593291014,0.884198196,0.513983166,0.787331736,-1.232505273,-0.718016269,0.098652263,-0.356245337,0.538591615,1.002174441,0.650174734,-1.687282308,-0.259982158,-1.937831814,-0.035006536,-0.494246749,-0.892447867,0.073440533,1.101815719,0.716039159,0.33339911,2.23598372,0.360782377,-1.105360624,57.4109993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094912471
0.234204666,-0.439427127,0.312642152,0.780868498,1.056669748,0.495757129,-1.680884169,0.229267074,-0.600252172,-0.210885764,-1.058744869,0.821780283,-0.24037032,-2.101427636,-1.632918757,2.63515472,0.563613906,0.15308662,0.596625005,-1.186981805,-1.496076149,-0.140348426,0.119228999,0.255930072,1.290148164,0.596061017,-0.205807175,-0.307663108,-1.402966885,0.333662033,-0.21977343,-1.079905747,0.294161296,1.05836279,0.777765484,-0.13964344,2.07607614,0.566435464,-1.421306743,59.4129982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373163308
0.174710247,0.365372811,0.000941834,1.047172485,0.448636842,-0.035259918,-2.051697539,0.850476296,0.064898264,0.519833622,-0.53605083,0.037143587,-0.75688152,-2.518700148,-0.952370985,2.128398163,0.606717828,-0.396070719,-0.264537685,-1.746396092,-1.812765972,0.28210878,0.245907027,-0.309186513,0.821514893,0.91563945,-0.82566485,0.050417563,-0.781016022,0.674294433,0.055244463,-1.44712827,1.024244708,0.243493577,1.11957599,0.273661704,1.420050537,1.545549946,-0.68327129,61.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745491213
-0.420269057,0.329251962,1.535397899,0.748727381,-0.4620523,-1.737715489,-1.248671515,0.379111157,1.88408046,1.609292029,-0.517294479,-0.887323153,0.717923443,-0.2509987,0.851386757,0.239588515,1.465540038,1.270119244,1.411820345,-1.222850846,-0.729858189,-1.295869542,-0.497291521,-0.321838504,-0.530776043,0.096209486,-0.28530278,-0.347933095,0.201980833,-0.224781833,-0.737229717,-0.306490734,1.007933548,-1.15990411,1.472029023,-1.015024106,-1.073862623,1.395389173,-1.727689626,40.52786899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333284033
0.289384637,-0.742365062,-0.428430949,0.515134937,-0.116260551,-0.68769116,0.434005899,1.3652262,0.504552815,-0.13742471,0.642119554,-1.00162523,-0.488219557,0.348467742,0.314075974,-1.017498287,-1.051008114,-0.983988459,-0.767056482,0.818839721,-1.392631876,-0.557179197,1.046001027,-0.839719907,-0.016789281,-0.454886084,3.785340485,0.008960351,2.416376091,0.659756199,0.769456712,0.088325674,0.333476502,-0.627726197,-0.27499128,-1.139191843,-1.229139245,0.153581613,-0.06687771,3.369999886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425187492
-0.642217752,0.282297348,-1.062357343,2.022853925,-1.01125736,-1.000424995,-1.058282693,1.282480905,-0.064741019,1.051837889,-0.114106779,-1.143635635,-1.210443679,-0.371310732,0.182510972,-0.850325429,0.717485721,0.415932041,-0.455934229,-1.135569584,-1.241041567,-0.30632263,0.614152335,-1.202369434,-0.231353598,1.186902237,-0.059700508,0.168948197,-0.071213126,0.385174052,-0.239713126,-0.779102171,0.711985382,-0.27661717,2.969260907,0.431641793,-0.84664521,0.128360389,1.187919752,3.697017828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.175165845
-0.215885534,-0.489596946,0.966639184,-0.376558251,1.452293181,-0.186517241,1.108027353,0.422337473,0.057639446,-0.951724541,-0.783954725,0.533646594,0.755437375,-0.378019106,-0.312968455,2.336677265,0.419156028,0.669557209,0.834175579,0.3638785,1.269860391,-0.066539339,-0.822203066,0.051643866,0.573010183,-1.688892589,-0.807830939,-0.770414431,-0.09580368,1.366375158,-1.514852626,0.276946166,-0.929317789,-3.078280184,-1.428542654,0.592420463,0.409720127,0.877535924,0.607149366,16.4629414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.519538672
-1.182066489,-0.795822713,-0.138349917,-1.016124719,0.113423788,0.475634623,0.805229333,-0.747756811,-0.910837515,-1.021274631,-0.707129685,1.526789981,2.350204476,0.182089394,-0.812989088,1.899300559,-0.875360315,-0.489116502,-0.031346144,1.460985397,1.327087543,-0.534893554,0.148900934,1.372292423,1.026103592,-0.283692075,-0.562931979,-0.545765632,-0.664785935,-0.625875432,0.539150303,0.475062397,-1.088795771,1.154851521,-1.101384452,0.289665393,1.996004698,-1.001247181,-1.042446506,20.48999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927431691
