Argentina,Austria,Brazil,Canada,Colombia,Ecuador,"Egypt, Arab Rep.",Finland,France,Germany,Hungary,Indonesia,India,"Iran, Islamic Rep.",Italy,China,Japan,"Korea, Rep.",Malaysia,Morocco,Pakistan,Portugal,Poland,Philippines,Romania,Russian Federation,South Africa,Slovenia,Spain,Slovak Republic,Serbia,Turkiye,United Kingdom,Uzbekistan,United States,Ukraine,Thailand,Sweden,Belgium,Mexico,EN.CO2.MANF.ZS,EN.ATM.CO2E.PC,SL.TLF.CACT.ZS,SL.TLF.ACTI.ZS,NV.MNF.TECH.ZS.UN,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.EMP.TOTL.SP.ZS,SL.UEM.TOTL.ZS,TX.VAL.MRCH.XD.WD,NE.CON.GOVT.ZS,NY.GDP.MKTP.CD,TM.VAL.MRCH.XD.WD,NV.AGR.TOTL.ZS,NV.AGR.TOTL.KD,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,NV.IND.TOTL.KD,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NV.SRV.TOTL.KD,NE.TRD.GNFS.ZS,NE.GDI.FTOT.ZS,NE.GDI.FTOT.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,NV.IND.MANF.ZS,NV.IND.MANF.CD,auto,Australia
0.498155558,0.430031236,0.514435438,0.572363331,0.578742265,0.594381856,0.144529644,0.570072853,0.341883386,0.487392594,0.325849757,0.683514896,0.454783602,0.111378732,0.224352795,1,0.64011823,0.558349314,0.580170819,0.199255715,0.317820635,0.534385119,0.416435873,0.56034431,0.673761737,0.631301031,0.113619979,0.419884039,0.1,0.541404435,0.340430217,0.390378219,0.513105534,0.682184898,0.597263486,0.533867908,0.896828421,0.697996799,0.230436246,56.0340004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507884101
0.479566291,0.366713354,0.51426915,0.661112326,0.664949912,0.573176403,0.116720999,0.583811953,0.354926424,0.464846275,0.324965755,0.643842981,0.431212503,0.1,0.22581854,1,0.584908436,0.497191789,0.543791267,0.233658194,0.197858853,0.495547169,0.517531097,0.523123098,0.739234904,0.635647069,0.443794346,0.414847866,0.157563994,0.648228913,0.426662193,0.398510626,0.553659405,0.629068381,0.621941347,0.460789413,0.887832286,0.672076946,0.186620164,57.85699844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566816886
0.597632979,0.6175,0.552393617,0.810904255,0.649335106,0.557180851,0.167978723,0.797739362,0.576090426,0.710611702,0.530851064,0.595,0.425531915,0.1,0.440611702,1,0.678537234,0.492074468,0.529175532,0.219680851,0.229255319,0.689547872,0.640478723,0.508829787,0.739574468,0.799414894,0.413085106,0.590452128,0.417632979,0.809468085,0.573457447,0.408537234,0.804920213,0.584468085,0.790797872,0.615824468,0.869787234,0.973191489,0.423138298,60.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733590426
0.35445535,0.631787802,0.908942405,0.682778876,0.379885563,0.100271147,0.296176839,0.579964582,1,0.962040298,0.61652967,0.311414608,0.756337712,0.529487253,0.722500959,0.659536271,0.935930674,0.819410349,0.866191368,0.267841033,0.345928765,0.23309393,0.447207473,0.438715208,0.488456061,0.552858845,0.482716962,0.486665098,0.610746556,0.376587576,0.344082222,0.397028452,0.797324114,0.238206552,0.899690611,0.26566463,0.391867651,0.807789299,0.1,42.15216899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42662189
0.247980506,0.186015204,0.274791238,0.397678849,0.391543676,0.215157296,0.368843523,0.28049695,0.36117455,0.244299402,0.341848734,0.161474485,0.25285797,0.421606066,0.390930174,0.153805512,0.145523021,0.155032553,0.193101334,0.467711911,0.1,0.20135315,0.479399442,0.197027849,0.328658091,0.246906854,1,0.298288965,0.569770623,0.436422516,0.490013292,0.332952727,0.343382535,0.139387845,0.289699724,0.139387845,0.161781251,0.180493542,0.29552813,3.150000095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374978696
0.229961847,0.4315702,0.138289206,0.80540942,0.148705909,0.148543761,0.147151396,0.57843972,0.378438387,0.612776308,0.345810103,0.117646428,0.10695317,0.26504104,0.418352134,0.174453632,0.509889986,0.404101073,0.249950747,0.121052252,0.1,0.302256327,0.509339132,0.106561028,0.343015173,0.739341676,0.351916483,0.386380313,0.362411501,0.496649044,0.3790677,0.202946176,0.545313317,0.330155095,1,0.610102326,0.165692265,0.392263232,0.618071928,3.43180541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821370557
0.446102634,0.522977745,0.760076243,0.538062746,0.764153822,0.575120778,0.918755013,0.722365917,0.610448654,0.461241356,0.520698898,0.641152081,0.761429936,0.652620835,0.546619608,1,0.702509034,0.680492482,0.774089961,0.769668081,0.850269575,0.574254707,0.374953211,0.623843862,0.453702731,0.359607548,0.563081761,0.475682469,0.557992057,0.862027171,0.485581528,0.723426416,0.427609698,0.1,0.371955438,0.947252425,0.595036611,0.706256293,0.723267696,18.61327001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510414676
0.1,0.203818497,0.378239328,0.143856846,0.433455817,0.522607447,0.647275895,0.214602967,0.176641634,0.143137882,0.25615913,0.887985291,1,0.44956061,0.209426426,0.935436948,0.186563347,0.295989766,0.4075731,0.768924704,0.734845794,0.260185328,0.455599914,0.745198903,0.568477373,0.315976988,0.259322565,0.248825687,0.237466046,0.2443681,0.525627086,0.519443985,0.12458859,0.675890713,0.121712733,0.45948233,0.970091043,0.148458219,0.135948235,20.92000008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166863717
0.626117113,0.658291942,0.349056578,0.352929499,0.248957318,0.342800399,0.301986076,0.501290945,0.499205552,0.775670245,0.707447893,0.119364465,0.116385308,0.604071498,0.694041714,0.308838155,0.6982125,0.727408115,0.604369419,0.254021868,0.307646469,0.664250256,0.69970205,0.1,0.767924516,0.821251253,0.508440888,1,0.609136048,0.86027799,0.472691173,0.542998975,0.551936446,0.40506455,0.431876851,0.520059596,0.132174801,0.441410108,0.574875826,25.35000038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356206577
0.897013178,0.757737522,0.72833674,1,0.72044051,0.563188316,0.440545067,0.83367555,0.879204746,0.762441627,0.669031119,0.262460323,0.133096901,0.50119469,0.731024809,0.1,0.755553446,0.611069628,0.550083988,0.325462031,0.33487024,0.688351659,0.44020905,0.440041074,0.270020537,0.534795584,0.777394014,0.512450959,0.746145173,0.596453193,0.486410279,0.453985411,0.910285547,0.348982618,0.981351494,0.53681162,0.159137581,0.944726514,0.884244931,53.72999954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971271251
0.503347274,0.446619594,0.523993593,0.540743879,0.597248249,0.593873428,0.159556581,0.459399441,0.330930856,0.458257998,0.308522675,0.693779712,0.453071521,0.1,0.18849119,1,0.646208758,0.566055461,0.609234065,0.198888849,0.317679495,0.508806663,0.405227749,0.564467304,0.682463919,0.643355055,0.109553836,0.414061959,0.110447168,0.496150824,0.350634146,0.364133618,0.489996706,0.703358255,0.595411887,0.530321512,0.921385256,0.624470599,0.242042557,56.73699951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485480347
0.511606733,0.400072376,0.536759611,0.647263947,0.680819315,0.583595951,0.145562411,0.554838209,0.372425924,0.458346674,0.340713776,0.66406872,0.442328012,0.1,0.186218941,1,0.601186629,0.516892073,0.586441895,0.254820115,0.213052297,0.477048641,0.526378659,0.536407241,0.758933957,0.65241384,0.452302415,0.429453486,0.21684689,0.605631782,0.444279487,0.384080804,0.557819705,0.677973267,0.640596423,0.466857419,0.890905143,0.64075896,0.2116971,58.63700104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570287683
0.609282146,0.645963713,0.570234026,0.792926637,0.661582961,0.569050749,0.17856955,0.767367867,0.590113069,0.70015777,0.535919011,0.607862214,0.432973968,0.1,0.404102025,1,0.696371286,0.502787273,0.533079148,0.23513016,0.237733368,0.644780436,0.642413884,0.519589798,0.752931896,0.804049435,0.420904549,0.594136208,0.423034446,0.766894557,0.592006311,0.389666053,0.794109913,0.617801735,0.802392848,0.624901394,0.866289771,0.931133316,0.441256902,61.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733289508
0.464840235,0.619623222,0.875967063,0.706017044,0.393984326,0.1,0.236163598,0.645328268,1,0.950626771,0.450137236,0.367443635,0.808323944,0.452193559,0.773749963,0.704922476,0.90676318,0.840198101,0.867425641,0.352393454,0.394089639,0.276308476,0.430168099,0.502010723,0.527363654,0.584900382,0.385583028,0.544299876,0.634319243,0.366534881,0.392405019,0.473898903,0.804060082,0.295810979,0.889222671,0.320861934,0.436001157,0.851564198,0.176280188,42.41790209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322022991
0.275040078,0.190021483,0.276881634,0.423592401,0.369573364,0.21878048,0.353613211,0.435869471,0.393206703,0.273812374,0.384919679,0.163625824,0.255611645,0.412236131,0.366197185,0.152576473,0.147358731,0.156873444,0.193704603,0.478624295,0.1,0.201991613,0.498789341,0.194993695,0.333356079,0.238822764,1,0.31546227,0.623094531,0.444279228,0.47687481,0.341029237,0.380008863,0.168843574,0.310029673,0.138150939,0.121269994,0.255396783,0.285475562,3.24000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409166856
0.228153885,0.424806072,0.137253406,0.782380221,0.149606786,0.14517138,0.144545038,0.581345871,0.357200296,0.599629281,0.343903723,0.118255158,0.105589283,0.262997765,0.409012099,0.180064211,0.500250524,0.429705503,0.256836561,0.119505398,0.1,0.293604221,0.503706012,0.106564805,0.32139879,0.68343555,0.351623752,0.400500704,0.339265783,0.473658079,0.339656032,0.202794114,0.524723968,0.323900911,1,0.533877899,0.174229793,0.384672012,0.599074021,3.469998718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819585975
0.452329412,0.542137747,0.778874751,0.549561843,0.812387844,0.56057507,0.989667065,0.697872365,0.614793147,0.449952815,0.501519792,0.659594839,0.737941361,0.553951817,0.546467889,1,0.71166837,0.70850041,0.782789628,0.666241155,0.857974811,0.575004808,0.463630484,0.698621321,0.453876343,0.352037765,0.478605567,0.442222186,0.579516867,0.769336466,0.370746135,0.709261585,0.450310481,0.1,0.379134426,0.799642342,0.651969193,0.772682801,0.698034491,17.51663748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521888167
0.1,0.200691205,0.372850017,0.143835397,0.431586575,0.5209934,0.604034736,0.213277605,0.17248031,0.141954669,0.225574669,0.847371816,1,0.448513115,0.196061729,0.909435806,0.179858541,0.288506665,0.398890863,0.771998095,0.736698268,0.260729793,0.447934417,0.754492829,0.614161736,0.318598303,0.25827038,0.24770937,0.234978296,0.244237262,0.537630618,0.517810641,0.123147403,0.683603937,0.120832664,0.466597024,0.914788628,0.147162836,0.13153834,20.73999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167561484
0.565030061,0.658517115,0.362424848,0.348296611,0.263527078,0.355210426,0.323346713,0.506713466,0.49859722,0.776052186,0.695791601,0.16613229,0.130661338,0.607414828,0.696994034,0.34498998,0.706913814,0.694288618,0.634168375,0.261422878,0.319438865,0.659418882,0.694889834,0.1,0.748396814,0.818436953,0.520541095,1,0.60470947,0.863527135,0.467935882,0.559619287,0.555110223,0.412324645,0.444488966,0.517835679,0.199198378,0.442384767,0.557214422,25.20000076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372044078
0.928763488,0.757148209,0.722211658,1,0.709089135,0.551789393,0.471861375,0.82838472,0.881215661,0.759874962,0.706873693,0.274512395,0.114826719,0.494186715,0.740787687,0.1,0.754421455,0.633421674,0.537644379,0.309278519,0.317970091,0.685911762,0.445275478,0.421586794,0.219125159,0.527589463,0.767373584,0.507990877,0.747263751,0.589623157,0.468282523,0.439651578,0.907119788,0.327854549,0.972562005,0.5234993,0.176349167,0.942738109,0.896042445,54.06000137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958757713
0.494052477,0.470667099,0.56650864,0.557475601,0.656719568,0.618047452,0.1922235,0.403506196,0.350409992,0.459908946,0.271580302,0.698865858,0.482982735,0.133832034,0.207342515,1,0.660529278,0.58699485,0.641289055,0.240096376,0.342287405,0.504499224,0.414144613,0.591882734,0.683962459,0.614046072,0.149765712,0.433265009,0.1,0.477951076,0.386733908,0.307640708,0.499491512,0.703753834,0.627128477,0.551126114,0.929029387,0.55656515,0.265350642,57.4109993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503756403
0.543794473,0.415797414,0.558698413,0.647666297,0.700071408,0.593492166,0.179907641,0.542856279,0.38523898,0.459222654,0.29812059,0.655439963,0.453620281,0.1,0.189021569,1,0.606385661,0.528381199,0.612658114,0.273754236,0.21502309,0.472625483,0.521947899,0.547922527,0.74443474,0.61255095,0.460187639,0.44083395,0.23271482,0.562692409,0.457533905,0.294099802,0.555186858,0.700393104,0.647076692,0.472759438,0.893769245,0.606921786,0.229230056,59.4129982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570198063
0.621630745,0.658556219,0.587977149,0.790599844,0.674681901,0.580965983,0.190444041,0.752505843,0.600363542,0.688470527,0.483978187,0.594988315,0.441210075,0.1,0.403349779,1,0.705297325,0.511088029,0.536561932,0.24957154,0.236717736,0.642430538,0.635419372,0.527914827,0.74689691,0.765125941,0.42788886,0.597559076,0.436535965,0.718384835,0.598493898,0.307530512,0.786159439,0.634951961,0.804622176,0.640794599,0.862814853,0.887120229,0.455466113,61.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732173461
0.427379512,0.613632113,0.913353952,0.717869867,0.416996564,0.1,0.221525228,0.626021899,1,0.931716311,0.403269131,0.31131867,0.710215228,0.469442434,0.743380261,0.59135115,0.895994588,0.8474334,0.882645486,0.227941548,0.350448005,0.20979673,0.408239776,0.451839061,0.399919023,0.555722106,0.460918024,0.445354673,0.58200581,0.475957207,0.348616213,0.455652913,0.782281434,0.243583528,0.897607072,0.279585557,0.264964451,0.878562414,0.102491382,40.52786899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448994899
0.39235669,0.213024963,0.267590859,0.431595075,0.321850198,0.222528009,0.417493776,0.579352166,0.429755762,0.318171587,0.453666679,0.16796212,0.257198809,0.402626115,0.396648371,0.165203174,0.159378723,0.171027624,0.208733268,0.484382978,0.1,0.245212712,0.523866614,0.196103405,0.339139619,0.262992607,1,0.343615245,0.762055904,0.45673216,0.475799559,0.357409986,0.400020439,0.232950712,0.2942607,0.144051226,0.128417179,0.368752331,0.330433588,3.369999886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415961021
0.228005395,0.425631004,0.138195783,0.797694753,0.149118985,0.151434527,0.139066786,0.639431606,0.35144761,0.59012904,0.340895117,0.120821625,0.106540646,0.28591485,0.404300533,0.183520015,0.518657465,0.454196939,0.267825616,0.122545835,0.1,0.299806795,0.496568779,0.108266608,0.315832278,0.619000579,0.352525076,0.401401335,0.350064123,0.447622069,0.314045333,0.198744795,0.517481705,0.306156675,1,0.457555077,0.184306703,0.39272523,0.619218085,3.697017828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830253156
0.575748001,0.530255443,0.77229105,0.549043185,0.853009801,0.580629197,0.795790654,0.681824681,0.621209574,0.453446928,0.481331328,0.700324957,0.737187981,0.548800382,0.559612209,1,0.681295905,0.722914157,0.750274766,0.672108432,0.822688323,0.600570279,0.474974213,0.620213071,0.706867433,0.330924961,0.477362951,0.48358181,0.595706361,0.838729684,0.359851497,0.657659731,0.457171072,0.1,0.374196758,0.710093544,0.679727599,0.757481528,0.712541581,16.4629414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525278939
0.1,0.198412438,0.365932292,0.142280899,0.430082619,0.522371617,0.606350237,0.210659322,0.169107404,0.140968735,0.221010853,0.790199265,1,0.447578175,0.194038556,0.885112572,0.178146767,0.276559215,0.393196168,0.773432679,0.739316364,0.264895515,0.439121968,0.750834277,0.662627582,0.328900042,0.257751504,0.26212538,0.231799769,0.241713916,0.538555006,0.522225818,0.123764781,0.695431729,0.120557266,0.47498785,0.909752167,0.146071601,0.135574277,20.48999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164879314
0.555001815,0.679885316,0.375259978,0.363642891,0.267479404,0.362352076,0.325564716,0.526281801,0.497884553,0.807350261,0.709573317,0.2671567,0.130010767,0.627608486,0.721513047,0.364611002,0.735388998,0.717318083,0.669559043,0.274255997,0.325564716,0.679885316,0.711832182,0.1,0.692147687,0.793474433,0.538544296,1,0.608569398,0.913194736,0.483040552,0.57016852,0.528540727,0.415274314,0.459483674,0.517246344,0.213911821,0.455611353,0.564037272,25.12999916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379777707
0.947130563,0.76182628,0.726056551,1,0.707561054,0.545986775,0.465199702,0.830224847,0.895308267,0.761651756,0.718728162,0.276580072,0.1,0.491896073,0.744552115,0.11046918,0.756068203,0.648235712,0.534470687,0.292981753,0.306242743,0.682086015,0.456475391,0.41424969,0.19963165,0.544241939,0.76723531,0.512485452,0.760430358,0.58385032,0.46118646,0.433617672,0.932997221,0.310255918,0.974175981,0.518766967,0.162466066,0.945734774,0.899670422,54.38000107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964230271
0.494558535,0.548658784,0.586616715,0.582225049,0.67076986,0.637156053,0.2298024,0.398892175,0.347498175,0.456410709,0.264603117,0.712739667,0.495911705,0.142515766,0.202835451,1,0.662295232,0.622319454,0.641429001,0.252354048,0.356186514,0.490926539,0.403117672,0.604610528,0.68009915,0.549299644,0.164355196,0.450238724,0.1,0.423936361,0.388922024,0.382298892,0.520694729,0.694294798,0.659541532,0.559222435,0.93766256,0.552836739,0.275760268,56.74399948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54495552
