Argentina,Austria,Brazil,Canada,Colombia,Ecuador,"Egypt, Arab Rep.",Finland,France,Germany,Hungary,Indonesia,India,"Iran, Islamic Rep.",Italy,China,Japan,"Korea, Rep.",Malaysia,Morocco,Pakistan,Portugal,Poland,Philippines,Romania,Russian Federation,South Africa,Slovenia,Spain,Slovak Republic,Serbia,Turkiye,United Kingdom,Uzbekistan,United States,Ukraine,Thailand,Sweden,Belgium,Mexico,EN.CO2.MANF.ZS,EN.ATM.CO2E.PC,SL.TLF.CACT.ZS,SL.TLF.ACTI.ZS,NV.MNF.TECH.ZS.UN,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.EMP.TOTL.SP.ZS,SL.UEM.TOTL.ZS,TX.VAL.MRCH.XD.WD,NE.CON.GOVT.ZS,NY.GDP.MKTP.CD,TM.VAL.MRCH.XD.WD,NV.AGR.TOTL.ZS,NV.AGR.TOTL.KD,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,NV.IND.TOTL.KD,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NV.SRV.TOTL.KD,NE.TRD.GNFS.ZS,NE.GDI.FTOT.ZS,NE.GDI.FTOT.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,NV.IND.MANF.ZS,NV.IND.MANF.CD,auto,Australia
0.637709175,0.709381868,0.737527346,0.856654615,0.966618287,0.920800049,0.233854569,0.624290997,0.532981863,0.702836387,0.529054625,0.876290932,0.31599998,0.1,0.326145481,1,0.669781892,0.774509204,0.81116372,0.229599988,0.397589083,0.619054637,0.546072824,0.721818268,0.464254631,0.760436465,0.496654566,0.5585091,0.621345537,0.671418231,0.451491013,0.406981896,0.766000042,0.66850548,0.730687357,0.548690941,0.93978193,0.802981901,0.444290972,59.68000031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829163822
0.637328479,0.847017642,0.684710165,0.895155419,0.795099412,0.72024643,0.204340521,0.836936432,0.727555307,0.888098572,0.6900028,0.650182022,0.260291235,0.1,0.564743769,0.847269672,0.868188183,0.649173901,0.635312237,0.171576589,0.309437132,0.791318958,0.66858023,0.54432932,0.578857463,0.798123775,0.422598712,0.730327639,0.801652198,0.740408849,0.568524223,0.352534304,0.871716606,0.570036404,0.739904789,0.59675161,0.810473257,1,0.634052086,64.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868188183
0.403036201,0.548757723,0.292433612,0.257288756,0.354307433,0.446533463,0.540320466,0.447155857,0.271823245,0.696733805,0.653495129,0.691047299,0.471578476,0.380804489,0.456381399,1,0.681429004,0.92992387,0.743203744,0.454590249,0.309811378,0.348395949,0.607608234,0.652863689,0.674738274,0.329845768,0.361916775,0.676479696,0.312023906,0.612285891,0.457214905,0.530254595,0.220028248,0.409832029,0.310332058,0.351087383,0.962122155,0.390911424,0.35672966,17.18045011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1
0.119781935,0.117574198,0.153668185,0.141659111,0.108223036,0.102434899,0.114287608,0.108305632,0.170999382,0.303304776,0.10548728,0.152969435,0.197780463,0.115229795,0.177674923,1,0.388586772,0.211351048,0.117054991,0.102981837,0.108331593,0.105450925,0.123123078,0.116127123,0.108940002,0.140998003,0.109828539,0.100858228,0.138015783,0.10306091,0.1,0.139551493,0.1678984,0.101639855,0.698336689,0.101538604,0.130364599,0.117729896,0.115099562,1.8529E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11927594
0.33770953,0.662213869,0.426300157,0.517223601,0.264111883,0.1,0.207549524,0.678897022,0.741619037,0.935998813,0.840430474,0.395321557,0.576857062,0.635138795,0.61818129,0.575276183,0.834957367,1,0.62107887,0.475659492,0.286106795,0.312850665,0.472004434,0.611101931,0.643102963,0.348563302,0.282887498,0.503445133,0.570659716,0.690222939,0.299840296,0.432780788,0.664745297,0.148392953,0.686879546,0.376853481,0.556416966,0.769786625,0.72129264,43.24444094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368581935
0.500628822,0.652455182,0.666515259,0.777906997,0.518815873,0.393621954,0.462235541,0.599503371,0.83756145,0.632944554,0.484835822,0.208267706,0.304491344,0.416300522,0.747246093,0.412545708,0.823076058,0.482741223,0.416513996,0.436700857,0.421571785,0.719620081,0.471209195,0.57996432,0.476970467,0.52147957,0.68314044,0.513421925,0.777162767,0.557158464,0.364597587,0.450594747,0.850851548,0.1,1,0.355203867,0.496246429,0.719548868,0.811094079,60.76208544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.783971589
0.119707663,0.114128996,0.168211055,0.165968658,0.109385398,0.101894978,0.110141278,0.107916554,0.208782551,0.232813595,0.103102474,0.123634353,0.167721248,0.113588585,0.17733922,0.483073556,0.296731723,0.151778716,0.109182701,0.102459442,0.108137853,0.107117381,0.115883313,0.110974215,0.104899484,0.146955154,0.11298742,0.100277579,0.151419381,0.102026221,0.1,0.128952963,0.233729132,0.100953314,1,0.101694441,0.113305576,0.120088332,0.119267041,7.39996E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15815682
0.108803682,0.531370901,0.1,0.33038907,0.165843821,0.178927342,0.132235661,0.361620052,0.30633143,0.439889956,0.889237667,0.172720445,0.187736326,0.18945937,0.273984764,0.169747186,0.138237726,0.376885142,0.677610682,0.362884907,0.100947385,0.408881291,0.511948134,0.310145423,0.446234162,0.224050303,0.27677028,0.789102484,0.321226538,1,0.536324839,0.234263859,0.295926834,0.126286895,0.111586134,0.556983565,0.641928018,0.426071121,0.851212459,76.06220914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.191913851
0.358371366,0.285222439,0.479845261,0.319690515,0.378529956,0.23613152,0.508046402,0.383056072,0.425880073,0.219419721,0.253887814,0.225686656,0.264785289,0.515357815,0.482978695,0.233694393,0.18390715,0.203056093,0.19574468,0.399767888,0.207547387,0.461392627,0.290444862,0.169980657,0.281392647,0.269555118,1,0.354506761,0.759419677,0.412649895,0.607272717,0.453384906,0.243442933,0.257021264,0.245531906,0.401508707,0.1,0.319342344,0.348587996,3.859999895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274777558
0.24876631,0.11982128,0.228530913,0.141609612,0.285901466,0.380166104,0.449303867,0.15526856,0.130463694,0.108315963,0.201389412,0.502899265,0.61198233,0.396129159,0.144261252,0.320338495,0.117188693,0.140351348,0.356725514,0.438882134,0.78530153,0.148211416,0.177536226,0.407541733,0.223344228,0.194957833,0.160971926,0.139997579,0.170375037,0.148035217,0.273859912,0.274644791,0.1,1,0.111366189,0.407371805,0.350572992,0.127292999,0.102330449,3.381073882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167687503
0.126570863,0.103432628,0.175389244,0.127265794,0.116449881,0.108270369,0.135356098,0.104229128,0.13282861,0.120902853,0.103739828,0.212064494,0.449537585,0.139639805,0.132225722,1,0.137735255,0.124864492,0.12227525,0.110691021,0.158889079,0.103050955,0.11024515,0.1306967,0.10745385,0.148566647,0.107145472,0.1,0.12908752,0.101038717,0.101526853,0.154097492,0.114936122,0.123694554,0.276982037,0.109524038,0.132594598,0.106130278,0.102016093,40027692330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128714713
0.290358737,0.496564871,0.176716459,0.983172451,0.138165451,0.183929898,0.18821192,0.516129184,0.331313955,0.579421167,0.33101559,0.162616629,0.14798213,0.492135467,0.372877901,0.481156019,0.593914256,0.781227583,0.474364018,0.152473757,0.1,0.357157355,0.542001843,0.120037337,0.27327564,0.710873635,0.508957992,0.457134499,0.38594504,0.417309742,0.451674859,0.350447484,0.379990895,0.248719432,0.93961609,0.280147047,0.26495341,0.274400528,0.53671696,3.839000611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0.179393664,0.292842489,0.129952131,0.437884671,0.666833834,0.61267379,0.175906085,0.152313651,0.125028493,0.202165487,0.730430833,1,0.459425572,0.176316388,0.652268052,0.169341236,0.199703671,0.330385227,0.81741506,0.916503312,0.230066105,0.308434014,0.620674728,0.56610441,0.219808526,0.207089131,0.212833369,0.188010027,0.15436517,0.452040102,0.496352841,0.122566673,0.65575563,0.128105766,0.414907676,0.744175951,0.136311831,0.122566673,13.11999989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1521085
0.302736875,0.420210537,0.209894722,0.164894777,0.159684221,0.118473655,0.497894719,0.289473684,0.206578947,0.5376842,0.732842134,0.282842134,0.417368457,0.757473735,0.471368428,0.571315826,0.406473652,0.436789503,0.55284208,0.313157895,0.390368472,0.411684207,0.739947379,0.105210555,0.666526363,0.517315764,0.345368436,0.814789481,0.189999982,1,0.438210497,0.496947419,0.10473686,0.33163155,0.174368407,0.390842076,0.32215792,0.1,0.223157913,26.01000023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160157916
0.943852512,0.828093988,0.808405886,0.970285511,0.698663195,0.5108973,0.413186134,0.881506995,0.934373133,0.831193003,0.687543001,0.391310488,0.1,0.449463254,0.810958032,0.34974681,0.842313127,0.80348393,0.642880309,0.302531902,0.184585765,0.786347974,0.590378773,0.557200737,0.389669813,0.754810544,0.83228674,0.646526192,0.909033731,0.627202762,0.578894047,0.516913132,1,0.438889998,0.96846257,0.63011951,0.364148284,0.98960908,0.954425767,60.86999893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95242049
0.588885695,0.713534604,0.603576333,0.83137406,0.868825446,0.955644519,0.142085623,0.585544104,0.478706752,0.74701389,0.589831519,0.912676327,0.339272804,0.1,0.283946967,0.990952318,0.743577656,0.817881426,0.850698695,0.191547832,0.444723107,0.583558054,0.581981841,0.706567615,0.536302447,0.765140641,0.163049486,0.610890025,0.40616836,0.625990379,0.361781492,0.373855451,0.787081835,0.664828814,0.757164813,0.496171487,1,0.781155192,0.466695809,57.31100082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829356503
0.182380065,0.210364277,0.366983427,0.106827361,0.246886979,0.359604941,0.463628834,0.102487874,0.119381131,0.22570318,0.376234515,0.22036528,0.700066632,0.289614977,0.16988981,0.916503585,0.1,0.300583443,0.181768235,0.308100886,0.199809678,0.217726128,0.73445434,0.137212521,0.671701281,0.30380242,0.261642647,0.413369988,0.241594887,0.698881854,1,0.578147281,0.109838944,0.327111964,0.15573911,0.261896829,0.311409945,0.132379103,0.188820475,246.1005572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33147569
0.132109575,0.574902675,0.144530788,0.340746855,0.171745708,0.230681982,0.17872118,0.403906919,0.335505806,0.503525502,0.905134952,0.223889308,0.209531834,0.250400229,0.333278934,0.218863274,0.197093614,0.43898002,0.740292105,0.352684832,0.1,0.457529279,0.554224896,0.32103639,0.453488499,0.285167979,0.298112598,0.876181883,0.378840526,1,0.53780928,0.284634745,0.332643876,0.229803746,0.141865278,0.513492814,0.705693191,0.467999994,0.876771551,37.65156846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234809993
0.70849254,0.794458418,0.800288071,0.693567103,0.862792999,0.638220127,0.788705063,1,0.684357347,0.778282087,0.1,0.722130827,0.691777063,0.663570745,0.636094922,0.68240234,0.625045177,0.667819979,0.776435251,0.736439298,0.646055539,0.888487693,0.735311544,0.787493722,0.770327863,0.709958076,0.63443,0.748351829,0.744895897,0.864263412,0.990749353,0.679649524,0.879309935,0.774117498,0.71832139,0.797016022,0.710041585,0.871568289,0.162894368,2.858852183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.817783121
0.205055938,0.209365319,0.328543871,0.234849033,0.209757113,0.181620645,0.19621298,0.217179571,0.257472835,0.415980504,0.154148685,0.224414645,0.266293876,0.19106907,0.204241351,0.537766451,0.220737988,0.218823629,0.200431452,0.186034529,0.185638226,0.20326284,0.205583607,0.202342843,0.193079342,0.241736365,0.184696664,0.182840424,0.248211002,0.18936121,0.18649626,0.204352358,0.450104616,0.184136402,1,0.188186826,0.198099612,0.233148397,0.1,33131610622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.284014662
0.126545678,0.11699305,0.182189111,0.175213699,0.112479957,0.102790859,0.115071492,0.109865445,0.218230527,0.265990562,0.104363673,0.143286253,0.213921924,0.119761365,0.18815587,0.700472016,0.315035789,0.172199531,0.113880292,0.103563381,0.112217051,0.108041275,0.122621134,0.11474074,0.107441147,0.164307499,0.114833282,0.100228043,0.15849767,0.102452281,0.1,0.143763483,0.244409607,0.102549086,1,0.102555325,0.118616125,0.123209813,0.120682407,1.22811E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165646607
