"","Argentina","Austria","Brazil","Canada","Colombia","Ecuador","Egypt, Arab Rep.","Finland","France","Germany","Hungary","Indonesia","India","Iran, Islamic Rep.","Italy","China","Japan","Korea, Rep.","Malaysia","Morocco","Pakistan","Portugal","Poland","Philippines","Romania","Russian Federation","South Africa","Slovenia","Spain","Slovak Republic","Serbia","Turkiye","United Kingdom","Uzbekistan","United States","Ukraine","Thailand","Sweden","Belgium","Mexico","var_meas","cor_ser","Australia"
"11",0.137660553318688,0.100839546260182,0.232682967236296,0.148101489080172,0.186367207822617,0.126156314549619,0.131223936591364,0.109529875990176,0.100000439273416,0.1,0.100001615797694,0.173194936310163,0.176375655133193,0.165276585876012,0.1,0.156501776475879,0.100445742042478,0.100202328796783,0.10629009428593,0.161508309852686,0.102991523896413,0.100000301189657,0.138712385665628,0.146671541724816,0.103243049175862,0.254868259170847,0.29583987808718,0.1,0.102686188522114,0.103560399167619,0.144064079140221,0.120210549421302,0.100000025485184,1,0.110226914898413,0.163182646073638,0.104712110493847,0.130394539854713,0.1,0.239870664221945,0.15433460016487,-0.267329476742132,0.534880796036393
"12",0.129190772136137,0.100472826927171,0.432116327654656,0.203299412705602,0.134392939429762,0.103646631747127,0.114565449241269,0.103279933203811,0.10000157433752,0.1,0.100000287249566,0.193896619911013,0.344399239803959,0.138898588158855,0.1,1,0.103226738457166,0.100434507252911,0.102621121542314,0.108835223728376,0.101161495435556,0.100000086099077,0.124995865126421,0.123497290895981,0.100857884581405,0.373115586571182,0.187735239903438,0.1,0.104737187321572,0.100441701001111,0.102409924912997,0.124748202185878,0.100000096049705,0.211347146538867,0.376350736950335,0.108475851458249,0.102640426431408,0.122434960790565,0.1,0.308871083881137,0.189343961201184,-0.524304303194441,0.829818085561511
"13",0.230675977405518,0.113648409364948,0.291685305616142,0.147909356811986,0.539535001333128,0.4435137616897,0.522298160042238,0.104701573986266,0.100623227058473,0.103585445346765,0.124274474663153,0.37242814492229,0.267268839759125,0.754015290905506,0.105837101002526,0.219295612027224,0.10105468505323,0.100263523090161,0.984178348102964,0.130862426291603,0.200368528295895,0.1,0.135229090701913,0.146596622344902,0.173657689169422,1,0.387044203758325,0.146713335211215,0.101404681575735,0.102388821741053,0.177753578056383,0.115870670900119,0.149384712974912,0.94864920048502,0.122665845192988,0.210328736088832,0.315789564400406,0.114995502405021,0.102123937938881,0.383414120545371,0.250183860611931,-0.243320986271643,0.463225704943079
"14",0.1,0.118889725286415,0.1,0.1,0.1,0.1,0.196982491234654,0.1,0.1,0.1,0.1,0.1,0.26495811631028,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.224197279270126,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.105806467472763,0.1,0.143223851929296,-0.0661337228963102,0.1
"15",0.1,0.118138740622742,0.1,0.1,0.1,0.1,0.177135354928842,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.73943504181144,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.113131341503548,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106758332234308,0.1,0.170191146487286,-0.0661337228963102,0.1
"16",0.151434503484564,0.112093837329854,0.165596616174658,0.109012823309184,0.157786011541437,0.217478196327347,0.381021186412722,0.1,0.111104924685383,0.120268010375546,0.160646190662549,0.319606890819288,0.549269973761581,0.250632996385938,0.118832561603298,0.279112569539748,0.125111121516697,0.143450081269067,0.159013860367127,0.325823773269546,1,0.112956696887759,0.159982606594066,0.349735308940896,0.154452383339497,0.159975518078963,0.283452280949353,0.117837496759865,0.109410690516448,0.137868561256884,0.261758467737446,0.17534125882053,0.115171932971204,0.314502664260616,0.123359847288889,0.193615475190817,0.237201019065812,0.100114442199459,0.113789822886225,0.172243148559774,0.159356610130035,0.519272033288182,0.103416236361868
"17",0.112831955589721,0.102366758501661,0.153309768545111,0.108142595206794,0.107173065453916,0.104813624542246,0.140640978605308,0.1,0.116181313695175,0.137254485898848,0.103130728498062,0.188148966794483,0.547515590713551,0.128029767768716,0.118349307474526,1,0.164424576700861,0.130987308508305,0.107683322834407,0.109779475846371,0.207993630660178,0.10107415409701,0.112325347360035,0.139029705252318,0.104353928471926,0.134375020134904,0.125511714071726,0.1000031345825,0.106829535566997,0.101187094695335,0.102385440912526,0.129554394818639,0.121772161642121,0.107933096444652,0.326995190947407,0.103627281854176,0.124007743270731,0.100498771895037,0.103314032347392,0.134703480912005,0.155218128615028,-0.71589303770463,0.103371587432832
"18",0.804885275639099,0.17003154091912,0.772329849734781,0.186582115942177,0.862729741710955,1,0.704774704080957,0.153639180038012,0.141901525072228,0.176036799437461,0.34981554422098,0.633546238783611,0.268482010466082,0.535270034088651,0.144877785307741,0.170244786066965,0.128242370817261,0.1,0.236483773496456,0.445026063295848,0.534357436574218,0.186334476415647,0.212820440961412,0.711332565616831,0.499256826647236,0.333730439789455,0.871181587033064,0.128781216083321,0.174727520088865,0.370381089715826,0.261208745853567,0.398536328107086,0.248301682012504,0.356050098597219,0.329513688962716,0.364871110250544,0.613423234294508,0.142270691403444,0.139785124303832,0.78822693156283,0.255560268995282,0.771234823228306,0.218958691077334
"19",0.572780075386981,0.405294551620261,0.270039408674171,0.392655253527256,0.321975026931968,0.547733500715671,0.704503380149608,0.644015850064893,0.683362382779044,0.491726407494247,0.412148813324994,0.40869190284175,0.466165924311467,0.245844825633206,0.57714684008926,0.197415469522359,0.874305845451776,0.1,0.29801838305774,0.463359932762906,1,0.526638551566931,0.312348176296261,0.644465660820661,0.411090930198028,0.31295596249401,0.465156470239223,0.428972337219262,0.464204161968095,0.262742150606283,0.460914060853424,0.336216914703136,0.571471371471375,0.418387667731515,0.460126443039343,0.325966000672422,0.187574946372663,0.659088468520312,0.546582439092889,0.487238273771938,0.178471883594655,-0.575883167278068,0.472423637221149
"20",0.342428713698941,0.566650344645468,0.213744015866966,0.495358665496131,0.19312285171575,0.189167315493269,0.110958844046768,0.684493593831231,0.650610115893723,0.671304947276398,0.56745131033868,0.160631453984912,0.149738539376926,0.143387149209501,0.727521019661232,0.280245349625749,1,0.359469234655728,0.148534699714402,0.158036027224293,0.104989367327054,0.672073798961581,0.474094472311267,0.119749430429286,0.524647536572778,0.402766266925452,0.140729999113912,0.565331074901509,0.587979745639918,0.422931763263832,0.613333464906046,0.188589374309925,0.576819618209238,0.1,0.447325681151145,0.473654129815142,0.311494274976173,0.652706509825867,0.587070204954033,0.197147073387147,0.226064173208236,-0.747574641982155,0.465996429225518
"21",0.474892212155234,0.158977602493779,0.351986213438018,0.209167409962278,0.4089035523165,0.584410083004355,0.769613739164092,0.24215418792969,0.30059986092049,0.137070646766372,0.163533185328562,0.50231051560319,0.555287814928602,0.392578237070653,0.155043163665668,0.240785959066978,0.153016059336742,0.1,0.428051269613007,0.546184203152172,1,0.163053045799392,0.165762333857614,0.716445425841142,0.198648386894601,0.226086402192193,0.56207810413136,0.178143915373767,0.186008016206057,0.170864700718833,0.162221133713561,0.423570513770797,0.27718704218984,0.560589028332636,0.300938515546136,0.176518252984318,0.207055629946591,0.2803266951245,0.249601586261286,0.531573295300816,0.203126712039592,0.493657404699835,0.294648654262065
"22",0.551566589311496,0.440258138070734,0.391457565472284,0.132398938957894,0.534832580058529,0.319553747916722,0.1,0.144424155706325,0.679209327735222,0.622554682112611,0.743807330713777,0.436758117707638,0.773786841204807,0.390971459751987,0.57070448737677,0.722434334302794,0.201282669768019,0.26289415741962,0.365675455795872,0.878227872735118,0.623096226935208,0.525287441923864,0.613757367279853,0.55625474813389,0.754368531970968,0.211896097840111,1,0.420019975943162,0.680752022765214,0.521952822261717,0.525389269153178,0.647725421366823,0.908379237036432,0.745019851641701,0.582344711558382,0.907789650087214,0.581778508601679,0.143603196182726,0.585991461180163,0.657075924290548,0.22574603615972,0.521330484964552,0.585154369471108
"23",0.293568709597094,0.103499331414437,0.50154033991506,0.197908316134576,0.175189060055868,0.10835077138791,0.105312499888717,0.102825663790469,0.147904508661306,0.127346844809162,0.107951858960325,0.201573537157253,0.40508365587594,0.177287612185597,0.120788656309516,1,0.106569303495492,0.101846794064319,0.113558794748039,0.151581627161898,0.161672065875027,0.105116904260752,0.12345148200134,0.120352239294723,0.121997326870018,0.466311599248257,0.263185050171477,0.1,0.143723904715467,0.102162514498459,0.104838978221995,0.164287158455858,0.128524798771789,0.142496481861361,0.789823781855743,0.169720209339241,0.137491835649141,0.104097273867323,0.101250130176907,0.266589443837657,0.200883584337044,0.521330484964552,0.682999466108942
"24",0.250061179541561,0.106901052288115,0.721608614079452,0.141773390978057,0.171102863202545,0.113765396851293,0.126613100579166,0.102257525083612,0.176627375805531,0.160072191859042,0.10262460233298,0.261881066971205,1,0.130173749898034,0.136248878375071,0.726197079696549,0.124832775919732,0.11494004404927,0.106717513663431,0.111471164042744,0.323586752589934,0.106809282975773,0.123694836446692,0.18712578513745,0.11345338118933,0.19340280610164,0.12725548576556,0.1,0.142177175952362,0.10011012317481,0.104111265192919,0.135110938902031,0.149114935965413,0.137588710335264,0.461828044701852,0.118372216330859,0.193898360388286,0.104239742230198,0.109507300758626,0.20525940125622,0.190996066212565,0.00358171021298728,0.222842401500938
"25",0.208802579921481,0.105274817722939,0.510552439708357,0.180863712843522,0.142349971957375,0.109060572069546,0.138109927089176,0.107899607403253,0.179929893438026,0.170389792484577,0.110953449242849,0.299408300616938,0.637274256870443,0.138109927089176,0.127888390353337,1,0.117338754907459,0.110574873808188,0.12410263600673,0.114789680314077,0.2342933258553,0.104366236679753,0.143031407739764,0.125036455412227,0.116430173864274,0.210266404935502,0.131977005047672,0.1,0.139447560291643,0.102347167694896,0.106789119461582,0.169178351093662,0.156912507010656,0.131699383062255,0.561054402692092,0.145151430173864,0.14179472798654,0.108606281547953,0.106991026360067,0.192372406057207,0.176185026321036,-0.0820938585802847,0.2300532809871
"26",0.278450780789565,0.116838131427011,0.23539340182403,0.140414420508309,0.289169453122364,0.380494822257948,0.451053523451375,0.154473711011439,0.127084968494238,0.103923373496331,0.203999951310743,0.504653105587002,0.59511456151478,0.388816613579722,0.14248848758297,0.33466197406083,0.11729795045132,0.140314365666299,0.347368271849984,0.405671449688452,0.782133732286913,0.146797876906603,0.164969861981099,0.402007918403316,0.216608306427578,0.202434786239919,0.157721256337261,0.144112627188116,0.17057888385523,0.152334256526897,0.295589090647155,0.274616859619241,0.1,1,0.11158074039674,0.449685901922856,0.347855921386722,0.125881854668119,0.101728581284824,0.186953053924891,0.191857853348195,0.535307493160676,0.157418490854739
"27",0.500879463433465,0.701771952830354,0.486240045121785,0.755744493865822,0.715983394514463,0.661819632811508,0.726377791239344,0.701217433360033,0.280241354719428,0.586502405116417,1,0.734339128371859,0.833176179165956,0.779679853607423,0.635376399453147,0.731599946879438,0.404532124842741,0.474406138146631,0.531616313261654,0.1,0.641448389832748,0.602725712511995,0.649698763437819,0.609214379472893,0.708100050382367,0.688454428109676,0.488342555456732,0.597050011702324,0.774760314513554,0.88930545506951,0.852024338520344,0.56215818808306,0.344786300595961,0.815009714541317,0.850291874110819,0.819787195466323,0.603595938645484,0.591397982098779,0.431684446076946,0.738517900597572,0.177418858327712,-0.0811610979310444,0.431317723259402
"28",0.126636947767638,0.103310454830308,0.168523482272988,0.127651359158227,0.116115350436266,0.108064207126672,0.135538427340929,0.104242189662893,0.131432231415478,0.120397934852805,0.104182846185307,0.212050289197042,0.440802396581706,0.139808226748249,0.134804206260286,1,0.138897451693744,0.125222059635981,0.121785595142079,0.109129057867944,0.159839824002494,0.103051074557217,0.110439583062531,0.13053980802812,0.106746511459895,0.149697777648047,0.106069074219721,0.1,0.131377757907089,0.101157889603652,0.101851739359818,0.153528446779043,0.114772270694374,0.124303424585209,0.289221848951717,0.110136931297354,0.132250849430834,0.105937105861391,0.101933480954245,0.135567032078793,0.147302654408905,-0.754477183584576,0.127182409584985
"29",0.100033024563191,0.100002025892001,0.100113492638042,0.100024223854129,0.131561475099521,0.100003600023247,0.100245918200196,0.100002596083785,0.100019235515806,0.100012482880807,0.100951750047368,0.873045397496417,0.111017899031638,1,0.10002129905608,0.103808578604162,0.103265231440558,0.120014643018191,0.10005947992628,0.100060912378644,0.104664079096217,0.100001867159607,0.100028351396224,0.101066907467758,0.100013833047763,0.102098370729123,0.100059285288573,0.1,0.100019202179769,0.100000708591238,0.100198206867824,0.100064142429482,0.10000642480744,0.11956017593322,0.100128535191919,0.100178041821119,0.10038810098752,0.10003828900804,0.100001183228227,0.100357016671442,0.182542328132697,-0.754477183584577,0.100028426724687
"30",0.100277095414633,0.100001706608412,0.100164674104847,0.100019877541965,0.130723780471885,0.100004690734013,0.100171255003236,0.100002274854227,0.100016855461881,0.100011356708291,0.100757909017628,1,0.113560228593913,0.859060398162186,0.100017175329649,0.103237506941028,0.103296775025491,0.117423343816855,0.100056508619929,0.100060380845115,0.103933687690768,0.100001643047817,0.100025963697902,0.100831019625419,0.100016950060041,0.101769768122661,0.100061434240581,0.1,0.100016514650071,0.100000549945352,0.100165625470517,0.100086430587823,0.100005740581913,0.140261113906953,0.100094451497089,0.100150161874918,0.10066556786119,0.100032818161033,0.100001024026426,0.100362246288134,0.181122708109302,-0.65709961086583,0.100021027579924
"31",0.133881934946844,0.103492249951541,0.186542669774775,0.127439869867696,0.117715242167818,0.108586453759307,0.138061581826346,0.104655057077012,0.134491501113398,0.123239346357532,0.104097465962935,0.22413812968172,0.472885047333893,0.143717202133856,0.135146049741662,1,0.155145962539441,0.126875395068397,0.124492761851653,0.110580530326833,0.168819857389714,0.103362185266787,0.111493569295827,0.131482502404427,0.107033604281457,0.147920724299897,0.106893246273518,0.1,0.133794094478671,0.101125358702858,0.10187640034396,0.15228797815527,0.114522862992649,0.124218636670662,0.274525414281179,0.110013336235487,0.133999963075299,0.106296771727323,0.102095475570224,0.135040898272054,0.148576205984195,-0.679790131400645,0.127994064112817
"32",1,0.115978598711892,0.104532173172681,0.174058078257334,0.102222121222496,0.102026168213916,0.102897056878131,0.14007754208856,0.13076879211367,0.129043372564866,0.116015427017711,0.100972053421581,0.1,0.10600631168116,0.129838773078553,0.102041695564864,0.112246684866877,0.113909517320828,0.109419876420007,0.100811992407605,0.100363988008583,0.108095178974898,0.103311380868368,0.100806575864714,0.101594948166768,0.106911681932169,0.103493262827655,0.112741753663649,0.130472544553511,0.124377670290545,0.1028274134369,0.106536499437789,0.134390887395156,0.103976204198847,0.165583676812528,0.101606947018649,0.100834621273818,0.155429005604368,0.13583815087139,0.102804756602108,0.139422538588913,-0.68359720523064,0.167278180159527
"33",0.807234989121794,0.117652256155827,0.68164148117478,0.183911881657032,0.817542129142398,0.879343938696695,0.906683728317865,0.263639854638884,0.209632616931569,0.109903960067847,0.192520092638629,0.915678878610201,0.965682456791369,0.982685635239268,0.574525822545096,0.715662049409467,0.7454604832787,0.663051066520275,0.535296942702628,0.940390061708332,1,0.652192842154078,0.192100670699689,0.841407626448382,0.283925327285102,0.36636567841684,0.668271322556381,0.1,0.723590369845137,0.133805395910315,0.226046059196481,0.93841825735407,0.231512380805391,0.977731843814478,0.477739584926317,0.405091654765663,0.965366339006949,0.126786939150734,0.106998999553169,0.829949876349499,0.32096920840468,0.496524210951749,0.726558860499944
"34",0.10174807351806,0.100774129255541,0.100006188025017,0.100019770216416,0.10002596309026,0.100165000080838,1,0.100151370285294,0.101794152863791,0.10322283326387,0.109625586799463,0.101469206776778,0.106478393828762,0.110568246683352,0.102601139160611,0.102954914330508,0.102583285064303,0.106514557775815,0.1,0.105243527179409,0.153741200825503,0.103170069312018,0.102681392475492,0.102531474595259,0.102064591023187,0.100055345224108,0.10614350200649,0.100537709404901,0.103999443248245,0.100486444918594,0.108142235668269,0.103729834208768,0.100694094087172,0.149381383447335,0.102172907751607,0.102344164204652,0.103620812915568,0.100038475483736,0.105018430647727,0.102974087985628,0.140167200026076,0.508322208637474,0.10015279714101
"35",0.151660103251483,0.104082620972086,0.191474943685295,0.149297227413719,0.138156650397229,0.113021901253693,0.1836010094835,0.102427147173476,0.136004051041766,0.133231480217706,0.104735072410362,0.408947163490172,1,0.228535298302931,0.146590319079822,0.922512696989403,0.210102501805796,0.139845028485433,0.10834233590599,0.113936167959951,0.377138416931153,0.111115741422721,0.113541080095408,0.220410956299665,0.108094710413425,0.189360388917322,0.125728984254759,0.100461863278268,0.142660725097524,0.1,0.105775655940917,0.182154208852781,0.11093962126902,0.175114967322555,0.717451121551888,0.112200007203089,0.178950380148411,0.102531483757422,0.105060658650577,0.219669470976422,0.20518781435669,0.508322208637472,0.114005725682582
"36",0.100052416869927,0.100049671738769,0.107841098738258,0.102898808244871,0.101540106964599,0.106518197532568,0.119794405973228,0.100207504793518,0.102607741733999,0.100603053670922,0.100234017376536,0.331104503104249,0.182346107190999,0.105749134769952,0.102258956414275,1,0.115423895192053,0.126850178693144,0.1058900607456,0.100015974271749,0.102258523154939,0.100140711656696,0.100552391212469,0.131784890614211,0.100180958416272,0.102511994308957,0.100116261821381,0.100026207857284,0.104194516361545,0.100030684148333,0.100098691566655,0.103658889541435,0.102953678373583,0.100548949689137,0.106421676017511,0.100308778152561,0.113915264518274,0.10022678237887,0.1,0.103195771415317,0.143714698481022,-0.740116036891156,0.101403442383368
"37",0.285398843734905,0.340723784000167,0.182056836588431,0.14442446214681,0.1,0.138406169432565,0.119909641088318,0.195036986849646,0.622692517961538,0.625095539146566,0.849290871799828,0.29374212618551,0.93447464014551,0.221661279532289,0.444699220222346,0.281613475251817,0.261941926358276,0.31262746454782,0.115238753989588,0.375538612081487,0.731967396913829,0.249564413907665,0.651633577073379,0.38089555390821,0.684497922121699,0.195654791119917,0.235977113459729,0.223801109706877,0.478235530468027,0.532564595165855,0.560207709381604,0.507478441703936,0.481707770423769,0.223977610699705,0.355309411929022,1,0.612547566576796,0.177174737861579,0.533149010803985,0.257184848451219,0.234523752620852,-0.69231101844811,0.138042495289935
"38",0.680456391663663,0.194484927179132,0.27785347113535,0.870168331932447,0.107898717306562,0.124543281001363,0.101278434573571,0.383041699049816,0.284175705281352,0.186310920730424,0.406557048459904,0.151824907688465,0.167019924033384,0.211067939751551,0.162349417981407,0.144335968758152,0.104976140341876,0.101142496927823,0.1,0.253886668919685,0.188006525923195,0.151002694926257,0.291198407173606,0.120053622621508,0.402925539226201,0.704232249813223,0.237987938068609,0.146637807577056,0.277001807639947,0.264143755560178,0.3529725293001,0.266762859384095,0.148573140104226,0.174369193145889,0.440638759753316,0.619506846269339,0.256780030628808,0.271925679627668,0.136079763732067,0.213046920448488,0.211127487963452,-0.440903753368804,1
"39",0.301501005625618,0.106650714485251,0.41501938069665,0.3198069076525,0.109010734188863,0.104538442107645,0.1149181803278,0.111818384357258,0.204164256897506,0.16637209332542,0.12372424266627,0.243396175221522,0.994990023995148,0.183133157213506,0.137332575658854,0.78402016372036,0.122927461585407,0.107089288014005,0.103678606408871,0.146068506358389,0.276585833194167,0.104574153950334,0.160886341567247,0.130986988201908,0.148137844273437,0.796264797294689,0.167730633729482,0.1,0.169663429735564,0.10666510240261,0.113836132130379,0.215778252576928,0.133486304154841,0.122075077796023,1,0.28682361024756,0.195302698470142,0.113650292974684,0.10381274077788,0.223614221911747,0.231702750613938,-0.692311018448109,0.271237655147798
"40",0.177865881407097,0.157159392011647,0.248825325871101,0.100098517680584,0.703499194731564,0.16604739240321,1,0.312960177062783,0.35324090936548,0.127352459799781,0.295426850039246,0.172919554974511,0.210817075555419,0.764820633691948,0.495496381800877,0.1,0.119811502447607,0.833040748365688,0.304551955426714,0.765445886189368,0.494909972506023,0.518428323652335,0.345598740600184,0.114842432733369,0.60897255074252,0.710019313715294,0.110985770196645,0.477165141640682,0.297509105117315,0.189701186805151,0.347055040367862,0.583502575605697,0.139409048542445,0.161007557134874,0.288992458441117,0.489788217236463,0.404681656462674,0.192765019593959,0.228580805517241,0.213127037548503,0.2348684128865,0.622900834408119,0.14378669703107
